ID,Name,Concepticon_ID,Concepticon_Gloss
1_hand,hand,1277,HAND
2_arm,arm,1673,ARM
3_alive,alive,1422,BE ALIVE
4_spider,spider,843,SPIDER
5_caterpillar,caterpillar,2247,CATERPILLAR
6_navel,navel,1838,NAVEL
7_butterfly,butterfly,1791,BUTTERFLY
8_besorry,be sorry,1875,REGRET
9_lung,lung,688,LUNG
10_fence,fence,1690,FENCE
11_thief,thief,1160,THIEF
12_pumpkin,pumpkin,864,PUMPKIN
13_brother,brother,1262,BROTHER
14_sell,sell,1571,SELL
15_betired,be tired,1757,TIRED
16_wealth,wealth,2996,WEALTH
17_tooalsoagainfurthermore,"too, also, again, furthermore",,
18_breakfast,breakfast,1322,BREAKFAST
19_elephant,elephant,1290,ELEPHANT
20_thursday,Thursday,1693,THURSDAY
21_bespoiledrotten,"be spoiled, rotten",1728,ROTTEN
22_whirlwinddirtdevil,"whirlwind, dirt devil",,
23_prayerandworship,prayer and worship,,
24_paper,paper,648,PAPER
25_mother,mother,1216,MOTHER
26_send,send,1127,SEND
27_imprisontieup,"imprison, tie up",2891,TIE UP (TETHER)
28_tasty,tasty,1813,TASTY
29_darken,darken,,
30_dryseason,dry season,452,DRY SEASON
31_sisterinlaw,sister-in-law,2317,SISTER-IN-LAW
32_maize,maize,506,MAIZE
33_chicks,chicks,2512,CHICK
34_open,open,1156,OPEN
35_tellmakeknown,"tell, make known",1711,TELL
36_health,health,,
37_poundsmoothgrindfine,"pound smooth, grind fine",1033,GRIND
38_eye,eye,1248,EYE
39_forehead,forehead,123,FOREHEAD
40_tomorrow,tomorrow,1329,TOMORROW
41_termitehill,termite hill,,
42_cultivateplough,"cultivate, plough",1921,PLOUGH
43_keepawayblock,"keep away, block",,
44_stand,stand,1442,STAND
45_postpillar,"post, pillar",2045,COLUMN
46_turnaround,turn around,1444,TURN AROUND
47_shadow,shadow,2275,SHADOW
48_mouthlanguage,"mouth, language",,
49_lips,lips,478,LIP
50_sleep,sleep,1585,SLEEP
51_half,half,816,HALF
52_flyv,fly (v),1441,FLY (MOVE THROUGH AIR)
53_behot,be hot,1286,HOT
54_besick,be sick,1847,SICK
55_bestrong,be strong,785,STRONG
56_hideconceal,"hide, conceal",602,HIDE (CONCEAL)
57_catch,catch,702,CATCH
58_bered,be red,156,RED
59_stopprohibit,"stop, prohibit",83,FORBID
60_enough,enough!,,
61_sweet,sweet,717,SWEET
62_women,women,962,WOMAN
63_wives,wives,1199,WIFE
64_snore,snore,1983,SNORE
65_frog,frog,503,FROG
66_insultoffend,"insult, offend",3204,INSULT
67_return,return,581,COME BACK
68_rainbow,rainbow,1733,RAINBOW
69_evening,evening,1629,EVENING
70_theirs,theirs,2400,THEIR
71_yourspl,yours (pl),2274,YOUR (PLURAL)
72_bebecomewet,be/become wet,2324,GET WET
73_uncle,uncle,1327,UNCLE
74_body,body,1480,BODY
75_giveit,give (it),1447,GIVE
76_fatn,fat (n.),1282,FAT (FROM ANIMALS)
77_otheranother,"other, another",197,OTHER
78_dawn,dawn,729,DAWN
